id,organ_id,frequency,"name","created_at","updated_at","deleted_at"
3824,NULL,35,"състояниа",NULL,NULL,NULL
3825,NULL,35,"състояниекожа",NULL,NULL,NULL
3826,NULL,35,"тб",NULL,NULL,NULL
3827,NULL,35,"техни",NULL,NULL,NULL
3828,NULL,35,"увиснал",NULL,NULL,NULL
3829,NULL,35,"фекалии",NULL,NULL,NULL
3830,NULL,35,"фланговете",NULL,NULL,NULL
3831,NULL,35,"характерни",NULL,NULL,NULL
3832,NULL,35,"хемороиди",NULL,NULL,NULL
3833,NULL,35,"хоспитализирана",NULL,NULL,NULL
3834,NULL,35,"хри",NULL,NULL,NULL
3835,NULL,35,"цефалгичен",NULL,NULL,NULL
3836,NULL,35,"шийните",NULL,NULL,NULL
3837,NULL,35,"ясниан",NULL,NULL,NULL
3838,NULL,35,"яснисръд",NULL,NULL,NULL
3839,NULL,34,"абдомен",NULL,NULL,NULL
3840,NULL,34,"активна",NULL,NULL,NULL
3841,NULL,34,"апар",NULL,NULL,NULL
3842,NULL,34,"астеновегетативен",NULL,NULL,NULL
3843,NULL,34,"атаксична",NULL,NULL,NULL
3844,NULL,34,"безпериферни",NULL,NULL,NULL
3845,NULL,34,"болезнененост",NULL,NULL,NULL
3846,NULL,34,"вегетативно",NULL,NULL,NULL
3847,NULL,34,"вези",NULL,NULL,NULL
3848,NULL,34,"веикуларно",NULL,NULL,NULL
3849,NULL,34,"вибрационене",NULL,NULL,NULL
3850,NULL,34,"втора",NULL,NULL,NULL
3851,NULL,34,"външна",NULL,NULL,NULL
3852,NULL,34,"въпреки",NULL,NULL,NULL
3853,NULL,34,"двигател",NULL,NULL,NULL
3854,NULL,34,"денйност",NULL,NULL,NULL
3855,NULL,34,"деф",NULL,NULL,NULL
3856,NULL,34,"дехидратация",NULL,NULL,NULL
3857,NULL,34,"дорзално",NULL,NULL,NULL
3858,NULL,34,"задаволително",NULL,NULL,NULL
3859,NULL,34,"исхем",NULL,NULL,NULL
3860,NULL,34,"иувеличени",NULL,NULL,NULL
3861,NULL,34,"който",NULL,NULL,NULL
3862,NULL,34,"кон",NULL,NULL,NULL
3863,NULL,34,"корд",NULL,NULL,NULL
3864,NULL,34,"курс",NULL,NULL,NULL
3865,NULL,34,"левият",NULL,NULL,NULL
3866,NULL,34,"лигавичи",NULL,NULL,NULL
3867,NULL,34,"лр",NULL,NULL,NULL
3868,NULL,34,"медикаменти",NULL,NULL,NULL
3869,NULL,34,"менинг",NULL,NULL,NULL
3870,NULL,34,"ммнд",NULL,NULL,NULL
3871,NULL,34,"надкосни",NULL,NULL,NULL
3872,NULL,34,"нд",NULL,NULL,NULL
3873,NULL,34,"нормопноично",NULL,NULL,NULL
3874,NULL,34,"образователния",NULL,NULL,NULL
3875,NULL,34,"обструкция",NULL,NULL,NULL
3876,NULL,34,"онрмален",NULL,NULL,NULL
3877,NULL,34,"осцилират",NULL,NULL,NULL
3878,NULL,34,"палпторна",NULL,NULL,NULL
3879,NULL,34,"парциална",NULL,NULL,NULL
3880,NULL,34,"период",NULL,NULL,NULL
3881,NULL,34,"перитониално",NULL,NULL,NULL
3882,NULL,34,"повърхностен",NULL,NULL,NULL
3883,NULL,34,"помоща",NULL,NULL,NULL
3884,NULL,34,"предупреден",NULL,NULL,NULL
3885,NULL,34,"премахната",NULL,NULL,NULL
3886,NULL,34,"проходилка",NULL,NULL,NULL
3887,NULL,34,"разкъсан",NULL,NULL,NULL
3888,NULL,34,"раменната",NULL,NULL,NULL
3889,NULL,34,"рядко",NULL,NULL,NULL
3890,NULL,34,"симитричен",NULL,NULL,NULL
3891,NULL,34,"симфиза",NULL,NULL,NULL
3892,NULL,34,"следващия",NULL,NULL,NULL
3893,NULL,34,"слъзна",NULL,NULL,NULL
3894,NULL,34,"срединен",NULL,NULL,NULL
3895,NULL,34,"сталок",NULL,NULL,NULL
3896,NULL,34,"суб",NULL,NULL,NULL
3897,NULL,34,"сьдова",NULL,NULL,NULL
3898,NULL,34,"сьрдечно",NULL,NULL,NULL
3899,NULL,34,"тазобедр",NULL,NULL,NULL
3900,NULL,34,"термочувств",NULL,NULL,NULL
3901,NULL,34,"форункул",NULL,NULL,NULL
3902,NULL,34,"хипермирано",NULL,NULL,NULL
3903,NULL,34,"червен",NULL,NULL,NULL
3904,NULL,34,"яйчник",NULL,NULL,NULL
3905,NULL,34,"ямки",NULL,NULL,NULL
3906,NULL,33,"аксиални",NULL,NULL,NULL
3907,NULL,33,"акта",NULL,NULL,NULL
3908,NULL,33,"асценденс",NULL,NULL,NULL
3909,NULL,33,"белия",NULL,NULL,NULL
3910,NULL,33,"биологичната",NULL,NULL,NULL
3911,NULL,33,"верт",NULL,NULL,NULL
3912,NULL,33,"вфк",NULL,NULL,NULL
3913,NULL,33,"горно",NULL,NULL,NULL
3914,NULL,33,"гривнени",NULL,NULL,NULL
3915,NULL,33,"далан",NULL,NULL,NULL
3916,NULL,33,"дискова",NULL,NULL,NULL
3917,NULL,33,"екскориации",NULL,NULL,NULL
3918,NULL,33,"ектомия",NULL,NULL,NULL
3919,NULL,33,"емг",NULL,NULL,NULL
3920,NULL,33,"ефикасна",NULL,NULL,NULL
3921,NULL,33,"изостено",NULL,NULL,NULL
3922,NULL,33,"изп",NULL,NULL,NULL
3923,NULL,33,"изправяне",NULL,NULL,NULL
3924,NULL,33,"инвазивен",NULL,NULL,NULL
3925,NULL,33,"инсуфициенция",NULL,NULL,NULL
3926,NULL,33,"исубективно",NULL,NULL,NULL
3927,NULL,33,"ищитовидна",NULL,NULL,NULL
3928,NULL,33,"камерна",NULL,NULL,NULL
3929,NULL,33,"костен",NULL,NULL,NULL
3930,NULL,33,"лесно",NULL,NULL,NULL
3931,NULL,33,"ливидност",NULL,NULL,NULL
3932,NULL,33,"майка",NULL,NULL,NULL
3933,NULL,33,"мастектомиа",NULL,NULL,NULL
3934,NULL,33,"медиалната",NULL,NULL,NULL
3935,NULL,33,"мезосистолен",NULL,NULL,NULL
3936,NULL,33,"мр",NULL,NULL,NULL
3937,NULL,33,"мс",NULL,NULL,NULL
3938,NULL,33,"необилни",NULL,NULL,NULL
3939,NULL,33,"неуг",NULL,NULL,NULL
3940,NULL,33,"нрд",NULL,NULL,NULL
3941,NULL,33,"нув",NULL,NULL,NULL
3942,NULL,33,"орган",NULL,NULL,NULL
3943,NULL,33,"отворена",NULL,NULL,NULL
3944,NULL,33,"отпуснати",NULL,NULL,NULL
3945,NULL,33,"палпоторно",NULL,NULL,NULL
3946,NULL,33,"параноидни",NULL,NULL,NULL
3947,NULL,33,"пасивно",NULL,NULL,NULL
3948,NULL,33,"пигментация",NULL,NULL,NULL
3949,NULL,33,"пикнотичен",NULL,NULL,NULL
3950,NULL,33,"помощта",NULL,NULL,NULL
3951,NULL,33,"развет",NULL,NULL,NULL
3952,NULL,33,"редовен",NULL,NULL,NULL
3953,NULL,33,"ретине",NULL,NULL,NULL
3954,NULL,33,"реф",NULL,NULL,NULL
3955,NULL,33,"сации",NULL,NULL,NULL
3956,NULL,33,"секретира",NULL,NULL,NULL
3957,NULL,33,"сети",NULL,NULL,NULL
3958,NULL,33,"сметка",NULL,NULL,NULL
3959,NULL,33,"сссритмична",NULL,NULL,NULL
3960,NULL,33,"тоновеакц",NULL,NULL,NULL
3961,NULL,33,"тоново",NULL,NULL,NULL
3962,NULL,33,"увеличения",NULL,NULL,NULL
3963,NULL,33,"ускве",NULL,NULL,NULL
3964,NULL,33,"устните",NULL,NULL,NULL
3965,NULL,33,"хиперестезии",NULL,NULL,NULL
3966,NULL,33,"хипоестезия",NULL,NULL,NULL
3967,NULL,33,"черин",NULL,NULL,NULL
3968,NULL,33,"четене",NULL,NULL,NULL
3969,NULL,33,"яйце",NULL,NULL,NULL
3970,NULL,32,"ah",NULL,NULL,NULL
3971,NULL,32,"автоориентиран",NULL,NULL,NULL
3972,NULL,32,"адек",NULL,NULL,NULL
3973,NULL,32,"анамнезата",NULL,NULL,NULL
3974,NULL,32,"ареолата",NULL,NULL,NULL
3975,NULL,32,"видили",NULL,NULL,NULL
3976,NULL,32,"високо",NULL,NULL,NULL
3977,NULL,32,"гръдните",NULL,NULL,NULL
3978,NULL,32,"дейсвителната",NULL,NULL,NULL
3979,NULL,32,"дизурия",NULL,NULL,NULL
3980,NULL,32,"диспансер",NULL,NULL,NULL
3981,NULL,32,"дребен",NULL,NULL,NULL
3982,NULL,32,"еднакъв",NULL,NULL,NULL
3983,NULL,32,"запа",NULL,NULL,NULL
3984,NULL,32,"заради",NULL,NULL,NULL
3985,NULL,32,"затворен",NULL,NULL,NULL
3986,NULL,32,"здр",NULL,NULL,NULL
3987,NULL,32,"зрителната",NULL,NULL,NULL
3988,NULL,32,"извършване",NULL,NULL,NULL
3989,NULL,32,"издадена",NULL,NULL,NULL
3990,NULL,32,"кп",NULL,NULL,NULL
3991,NULL,32,"левите",NULL,NULL,NULL
3992,NULL,32,"липом",NULL,NULL,NULL
3993,NULL,32,"мекчерен",NULL,NULL,NULL
3994,NULL,32,"навици",NULL,NULL,NULL
3995,NULL,32,"неврл",NULL,NULL,NULL
3996,NULL,32,"неориентиран",NULL,NULL,NULL
3997,NULL,32,"несраснала",NULL,NULL,NULL
3998,NULL,32,"подкожни",NULL,NULL,NULL
3999,NULL,32,"провеждане",NULL,NULL,NULL
4000,NULL,32,"проследяване",NULL,NULL,NULL
4001,NULL,32,"психиатър",NULL,NULL,NULL
4002,NULL,32,"разбираем",NULL,NULL,NULL
4003,NULL,32,"различен",NULL,NULL,NULL
4004,NULL,32,"ртим",NULL,NULL,NULL
4005,NULL,32,"свободна",NULL,NULL,NULL
4006,NULL,32,"секретираща",NULL,NULL,NULL
4007,NULL,32,"сензомоторна",NULL,NULL,NULL
4008,NULL,32,"снормална",NULL,NULL,NULL
4009,NULL,32,"субфебрилитет",NULL,NULL,NULL
4010,NULL,32,"темпорално",NULL,NULL,NULL
4011,NULL,32,"ти",NULL,NULL,NULL
4012,NULL,32,"тькан",NULL,NULL,NULL
4013,NULL,32,"хар",NULL,NULL,NULL
4014,NULL,32,"хемихиперст",NULL,NULL,NULL
4015,NULL,32,"хоризонт",NULL,NULL,NULL
4016,NULL,32,"цялата",NULL,NULL,NULL
4017,NULL,32,"югуларната",NULL,NULL,NULL
4018,NULL,32,"язви",NULL,NULL,NULL
4019,NULL,31,"qs",NULL,NULL,NULL
4020,NULL,31,"qt",NULL,NULL,NULL
4021,NULL,31,"аднексите",NULL,NULL,NULL
4022,NULL,31,"анатом",NULL,NULL,NULL
4023,NULL,31,"апендектомия",NULL,NULL,NULL
4024,NULL,31,"афония",NULL,NULL,NULL
4025,NULL,31,"бруит",NULL,NULL,NULL
4026,NULL,31,"вдишвания",NULL,NULL,NULL
4027,NULL,31,"влява",NULL,NULL,NULL
4028,NULL,31,"воутр",NULL,NULL,NULL
4029,NULL,31,"дветеподбедрици",NULL,NULL,NULL
4030,NULL,31,"двустанно",NULL,NULL,NULL
4031,NULL,31,"де",NULL,NULL,NULL
4032,NULL,31,"дистълен",NULL,NULL,NULL
4033,NULL,31,"допълн",NULL,NULL,NULL
4034,NULL,31,"едва",NULL,NULL,NULL
4035,NULL,31,"засегнато",NULL,NULL,NULL
4036,NULL,31,"извьн",NULL,NULL,NULL
4037,NULL,31,"инфектирана",NULL,NULL,NULL
4038,NULL,31,"ищит",NULL,NULL,NULL
4039,NULL,31,"конфигурации",NULL,NULL,NULL
4040,NULL,31,"латенти",NULL,NULL,NULL
4041,NULL,31,"лмкл",NULL,NULL,NULL
4042,NULL,31,"лумбалис",NULL,NULL,NULL
4043,NULL,31,"лумбално",NULL,NULL,NULL
4044,NULL,31,"мамме",NULL,NULL,NULL
4045,NULL,31,"мамография",NULL,NULL,NULL
4046,NULL,31,"мкорем",NULL,NULL,NULL
4047,NULL,31,"ммхг",NULL,NULL,NULL
4048,NULL,31,"мо",NULL,NULL,NULL
4049,NULL,31,"надлежащата",NULL,NULL,NULL
4050,NULL,31,"налич",NULL,NULL,NULL
4051,NULL,31,"неболезненен",NULL,NULL,NULL
4052,NULL,31,"нерологичен",NULL,NULL,NULL
4053,NULL,31,"неясни",NULL,NULL,NULL
4054,NULL,31,"нощем",NULL,NULL,NULL
4055,NULL,31,"обемна",NULL,NULL,NULL
4056,NULL,31,"ор",NULL,NULL,NULL
4057,NULL,31,"отпуснат",NULL,NULL,NULL
4058,NULL,31,"пастенацки",NULL,NULL,NULL
4059,NULL,31,"пети",NULL,NULL,NULL
4060,NULL,31,"плака",NULL,NULL,NULL
4061,NULL,31,"повръщане",NULL,NULL,NULL
4062,NULL,31,"подута",NULL,NULL,NULL
4063,NULL,31,"продукция",NULL,NULL,NULL
4064,NULL,31,"психоемоционален",NULL,NULL,NULL
4065,NULL,31,"психоориентиран",NULL,NULL,NULL
4066,NULL,31,"разширения",NULL,NULL,NULL
4067,NULL,31,"рак",NULL,NULL,NULL
4068,NULL,31,"редуц",NULL,NULL,NULL
4069,NULL,31,"рецептата",NULL,NULL,NULL
4070,NULL,31,"розаво",NULL,NULL,NULL
4071,NULL,31,"следоперативна",NULL,NULL,NULL
4072,NULL,31,"слезката",NULL,NULL,NULL
4073,NULL,31,"спондилоартроза",NULL,NULL,NULL
4074,NULL,31,"сш",NULL,NULL,NULL
4075,NULL,31,"сърдечви",NULL,NULL,NULL
4076,NULL,31,"труден",NULL,NULL,NULL
4077,NULL,31,"фаринг",NULL,NULL,NULL
4078,NULL,31,"хвостек",NULL,NULL,NULL
4079,NULL,31,"хипобулична",NULL,NULL,NULL
4080,NULL,31,"хистеректомиам",NULL,NULL,NULL
4081,NULL,31,"хрема",NULL,NULL,NULL
4082,NULL,31,"цикъл",NULL,NULL,NULL
4083,NULL,31,"чм",NULL,NULL,NULL
4084,NULL,31,"шит",NULL,NULL,NULL
4085,NULL,31,"шумови",NULL,NULL,NULL
4086,NULL,30,"aсд",NULL,NULL,NULL
4087,NULL,30,"qsr",NULL,NULL,NULL
4088,NULL,30,"ал",NULL,NULL,NULL
4089,NULL,30,"артериалното",NULL,NULL,NULL
4090,NULL,30,"бедра",NULL,NULL,NULL
4091,NULL,30,"богата",NULL,NULL,NULL
4092,NULL,30,"везикулозно",NULL,NULL,NULL
4093,NULL,30,"вер",NULL,NULL,NULL
4094,NULL,30,"висока",NULL,NULL,NULL
4095,NULL,30,"възпалена",NULL,NULL,NULL
4096,NULL,30,"геув",NULL,NULL,NULL
4097,NULL,30,"глезена",NULL,NULL,NULL
4098,NULL,30,"дейностясни",NULL,NULL,NULL
4099,NULL,30,"депресивно",NULL,NULL,NULL
4100,NULL,30,"дискординационен",NULL,NULL,NULL
4101,NULL,30,"дистония",NULL,NULL,NULL
4102,NULL,30,"доплер",NULL,NULL,NULL
4103,NULL,30,"едър",NULL,NULL,NULL
4104,NULL,30,"засилващи",NULL,NULL,NULL
4105,NULL,30,"зач",NULL,NULL,NULL
4106,NULL,30,"изледване",NULL,NULL,NULL
4107,NULL,30,"измен",NULL,NULL,NULL
4108,NULL,30,"изоелектрична",NULL,NULL,NULL
4109,NULL,30,"ис",NULL,NULL,NULL
4110,NULL,30,"комплекс",NULL,NULL,NULL
4111,NULL,30,"конституционален",NULL,NULL,NULL
4112,NULL,30,"кора",NULL,NULL,NULL
4113,NULL,30,"краъници",NULL,NULL,NULL
4114,NULL,30,"кръвоснабд",NULL,NULL,NULL
4115,NULL,30,"лекарствените",NULL,NULL,NULL
4116,NULL,30,"ливидно",NULL,NULL,NULL
4117,NULL,30,"малигненост",NULL,NULL,NULL
4118,NULL,30,"наднорм",NULL,NULL,NULL
4119,NULL,30,"нар",NULL,NULL,NULL
4120,NULL,30,"натт",NULL,NULL,NULL
4121,NULL,30,"невъзможно",NULL,NULL,NULL
4122,NULL,30,"незвучни",NULL,NULL,NULL
4123,NULL,30,"нехиперемиран",NULL,NULL,NULL
4124,NULL,30,"нно",NULL,NULL,NULL
4125,NULL,30,"нобмален",NULL,NULL,NULL
4126,NULL,30,"новообразувания",NULL,NULL,NULL
4127,NULL,30,"нормопное",NULL,NULL,NULL
4128,NULL,30,"нощтни",NULL,NULL,NULL
4129,NULL,30,"огл",NULL,NULL,NULL
4130,NULL,30,"омг",NULL,NULL,NULL
4131,NULL,30,"оо",NULL,NULL,NULL
4132,NULL,30,"остеохондроза",NULL,NULL,NULL
4133,NULL,30,"паравертеб",NULL,NULL,NULL
4134,NULL,30,"паравертебр",NULL,NULL,NULL
4135,NULL,30,"пес",NULL,NULL,NULL
4136,NULL,30,"полиалергия",NULL,NULL,NULL
4137,NULL,30,"полиурия",NULL,NULL,NULL
4138,NULL,30,"поясно",NULL,NULL,NULL
4139,NULL,30,"представена",NULL,NULL,NULL
4140,NULL,30,"прогресия",NULL,NULL,NULL
4141,NULL,30,"пх",NULL,NULL,NULL
4142,NULL,30,"разположение",NULL,NULL,NULL
4143,NULL,30,"ренали",NULL,NULL,NULL
4144,NULL,30,"рмрд",NULL,NULL,NULL
4145,NULL,30,"сензомоторен",NULL,NULL,NULL
4146,NULL,30,"спастична",NULL,NULL,NULL
4147,NULL,30,"стабилиз",NULL,NULL,NULL
4148,NULL,30,"сълзене",NULL,NULL,NULL
4149,NULL,30,"съответствува",NULL,NULL,NULL
4150,NULL,30,"тв",NULL,NULL,NULL
4151,NULL,30,"фази",NULL,NULL,NULL
4152,NULL,30,"халукс",NULL,NULL,NULL
4153,NULL,30,"характеристика",NULL,NULL,NULL
4154,NULL,30,"хипостезия",NULL,NULL,NULL
4155,NULL,30,"хист",NULL,NULL,NULL
4156,NULL,30,"хистологичен",NULL,NULL,NULL
4157,NULL,30,"холосист",NULL,NULL,NULL
4158,NULL,30,"червеникави",NULL,NULL,NULL
4159,NULL,30,"щжл",NULL,NULL,NULL
4160,NULL,29,"mmol",NULL,NULL,NULL
4161,NULL,29,"oан",NULL,NULL,NULL
4162,NULL,29,"анастомоза",NULL,NULL,NULL
4163,NULL,29,"анемия",NULL,NULL,NULL
4164,NULL,29,"апсихозна",NULL,NULL,NULL
4165,NULL,29,"вдобро",NULL,NULL,NULL
4166,NULL,29,"гиниколог",NULL,NULL,NULL
4167,NULL,29,"гонартрозис",NULL,NULL,NULL
4168,NULL,29,"данниза",NULL,NULL,NULL
4169,NULL,29,"двигателносг",NULL,NULL,NULL
4170,NULL,29,"дей",NULL,NULL,NULL
4171,NULL,29,"дизестезия",NULL,NULL,NULL
4172,NULL,29,"дизурични",NULL,NULL,NULL
4173,NULL,29,"дискоординационене",NULL,NULL,NULL
4174,NULL,29,"дистрофични",NULL,NULL,NULL
4175,NULL,29,"добо",NULL,NULL,NULL
4176,NULL,29,"дом",NULL,NULL,NULL
4177,NULL,29,"еs",NULL,NULL,NULL
4178,NULL,29,"засилена",NULL,NULL,NULL
4179,NULL,29,"затлъстяванеглава",NULL,NULL,NULL
4180,NULL,29,"затруднен",NULL,NULL,NULL
4181,NULL,29,"изгладени",NULL,NULL,NULL
4182,NULL,29,"ималекарствени",NULL,NULL,NULL
4183,NULL,29,"ин",NULL,NULL,NULL
4184,NULL,29,"инфилтрат",NULL,NULL,NULL
4185,NULL,29,"ишиадикус",NULL,NULL,NULL
4186,NULL,29,"клик",NULL,NULL,NULL
4187,NULL,29,"косте",NULL,NULL,NULL
4188,NULL,29,"лчн",NULL,NULL,NULL
4189,NULL,29,"лъчелечение",NULL,NULL,NULL
4190,NULL,29,"малеол",NULL,NULL,NULL
4191,NULL,29,"мислвната",NULL,NULL,NULL
4192,NULL,29,"моменти",NULL,NULL,NULL
4193,NULL,29,"монета",NULL,NULL,NULL
4194,NULL,29,"мрс",NULL,NULL,NULL
4195,NULL,29,"надк",NULL,NULL,NULL
4196,NULL,29,"надкости",NULL,NULL,NULL
4197,NULL,29,"накуцване",NULL,NULL,NULL
4198,NULL,29,"намал",NULL,NULL,NULL
4199,NULL,29,"неувжлези",NULL,NULL,NULL
4200,NULL,29,"нормофреквентнна",NULL,NULL,NULL
4201,NULL,29,"описаната",NULL,NULL,NULL
4202,NULL,29,"ортопедичен",NULL,NULL,NULL
4203,NULL,29,"отоциневролог",NULL,NULL,NULL
4204,NULL,29,"отстр",NULL,NULL,NULL
4205,NULL,29,"папаторно",NULL,NULL,NULL
4206,NULL,29,"патрик",NULL,NULL,NULL
4207,NULL,29,"плеврално",NULL,NULL,NULL
4208,NULL,29,"плоско",NULL,NULL,NULL
4209,NULL,29,"подобрено",NULL,NULL,NULL
4210,NULL,29,"разположени",NULL,NULL,NULL
4211,NULL,29,"разтежни",NULL,NULL,NULL
4212,NULL,29,"ребро",NULL,NULL,NULL
4213,NULL,29,"регидност",NULL,NULL,NULL
4214,NULL,29,"ритъма",NULL,NULL,NULL
4215,NULL,29,"сакрума",NULL,NULL,NULL
4216,NULL,29,"сафена",NULL,NULL,NULL
4217,NULL,29,"сп",NULL,NULL,NULL
4218,NULL,29,"спазва",NULL,NULL,NULL
4219,NULL,29,"средата",NULL,NULL,NULL
4220,NULL,29,"ссз",NULL,NULL,NULL
4221,NULL,29,"стернален",NULL,NULL,NULL
4222,NULL,29,"тал",NULL,NULL,NULL
4223,NULL,29,"тесни",NULL,NULL,NULL
4224,NULL,29,"тп",NULL,NULL,NULL
4225,NULL,29,"тс",NULL,NULL,NULL
4226,NULL,29,"тургесцентна",NULL,NULL,NULL
4227,NULL,29,"физическа",NULL,NULL,NULL
4228,NULL,29,"фреквентна",NULL,NULL,NULL
4229,NULL,29,"хиперсон",NULL,NULL,NULL
4230,NULL,29,"хипоглосус",NULL,NULL,NULL
4231,NULL,29,"хипотиреоидизъм",NULL,NULL,NULL
4232,NULL,28,"iv",NULL,NULL,NULL
4233,NULL,28,"mamme",NULL,NULL,NULL
4234,NULL,28,"автом",NULL,NULL,NULL
4235,NULL,28,"бемка",NULL,NULL,NULL
4236,NULL,28,"брадимимия",NULL,NULL,NULL
4237,NULL,28,"вибросетивност",NULL,NULL,NULL
4238,NULL,28,"визикулярно",NULL,NULL,NULL
4239,NULL,28,"визу",NULL,NULL,NULL
4240,NULL,28,"възловидни",NULL,NULL,NULL
4241,NULL,28,"възстановен",NULL,NULL,NULL
4242,NULL,28,"гълтателен",NULL,NULL,NULL
4243,NULL,28,"движението",NULL,NULL,NULL
4244,NULL,28,"действителното",NULL,NULL,NULL
4245,NULL,28,"десна",NULL,NULL,NULL
4246,NULL,28,"дишанне",NULL,NULL,NULL
4247,NULL,28,"еритемен",NULL,NULL,NULL
4248,NULL,28,"задълбочено",NULL,NULL,NULL
4249,NULL,28,"зъбчато",NULL,NULL,NULL
4250,NULL,28,"изписват",NULL,NULL,NULL
4251,NULL,28,"им",NULL,NULL,NULL
4252,NULL,28,"кард",NULL,NULL,NULL
4253,NULL,28,"китката",NULL,NULL,NULL
4254,NULL,28,"клинично",NULL,NULL,NULL
4255,NULL,28,"коли",NULL,NULL,NULL
4256,NULL,28,"комфигурация",NULL,NULL,NULL
4257,NULL,28,"крайици",NULL,NULL,NULL
4258,NULL,28,"кръвонасядане",NULL,NULL,NULL
4259,NULL,28,"латерални",NULL,NULL,NULL
4260,NULL,28,"маммектомия",NULL,NULL,NULL
4261,NULL,28,"набл",NULL,NULL,NULL
4262,NULL,28,"неб",NULL,NULL,NULL
4263,NULL,28,"невуси",NULL,NULL,NULL
4264,NULL,28,"невъзможни",NULL,NULL,NULL
4265,NULL,28,"неучестена",NULL,NULL,NULL
4266,NULL,28,"носов",NULL,NULL,NULL
4267,NULL,28,"обилен",NULL,NULL,NULL
4268,NULL,28,"операцио",NULL,NULL,NULL
4269,NULL,28,"опулмо",NULL,NULL,NULL
4270,NULL,28,"оттенък",NULL,NULL,NULL
4271,NULL,28,"оформена",NULL,NULL,NULL
4272,NULL,28,"плексус",NULL,NULL,NULL
4273,NULL,28,"повдижен",NULL,NULL,NULL
4274,NULL,28,"полиартритни",NULL,NULL,NULL
4275,NULL,28,"пормени",NULL,NULL,NULL
4276,NULL,28,"потна",NULL,NULL,NULL
4277,NULL,28,"пп",NULL,NULL,NULL
4278,NULL,28,"прв",NULL,NULL,NULL
